CHROM	POS	END	ID	REF	ALT	SVTYPE	Quality	Gene	Filter	SVLEN	Algorithms	Evidence	LBD_ALT_FREQS	controls_ALT_FREQS	candidate_gene_exon_overlap	Candidate_gene_overlap	Candidate_gene_promoter_overlap	Candidate_gene_non_coding_overlap	genehancer	CADDSV-score	raw-score-span	raw-score-flank
10	12288137	12288783	LBD_DEL_chr10_1417	N	DEL	DEL	875	OPTN	PASS	646	manta	PE,SR	0	0.000135465	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.223	0.051902107	-0.23250983
10	12288164	12288845	LBD_DUP_chr10_783	N	DUP	DUP	690	OPTN	PASS	681	manta	PE,SR	0.000212314	0.000135245	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.882	0.089449088	-0.243119895
10	12288201	12289991	LBD_DEL_chr10_1418	N	DEL	DEL	909	OPTN	PASS	1790	manta	PE,RD,SR	0	0.000135208	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.244	-0.158073522	-0.199107462
10	12288244	12300277	LBD_DUP_chr10_784	N	DUP	DUP	999	OPTN	PASS	12033	depth,manta	BAF,PE,RD,SR	0	0.000135281	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.295	-0.146478754	-0.146478754
10	12291259	12291435	LBD_DEL_chr10_1419	N	DEL	DEL	584	OPTN	PASS	176	manta	SR	0	0.000135208	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.155	-0.185305986	-0.228323904
10	12294994	12304630	LBD_DEL_chr10_1420	N	DEL	DEL	617	OPTN	PASS	9636	depth,manta	BAF,PE,RD,SR	0	0.000135318	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	4.646	0.178345572	0.178345572
10	12299015	12300546	LBD_DEL_chr10_1422	N	DEL	DEL	267	OPTN	PASS	1531	wham	PE	0	0.000135538	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	6.71	0.428732108	0.428732108
10	12299339	12300527	LBD_DEL_chr10_1424	N	DEL	DEL	837	OPTN	PASS	1188	manta,wham	PE,SR	0.000212314	0.000405515	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	6.799	0.438728994	0.438728994
10	12302630	12304372	LBD_DEL_chr10_1425	N	DEL	DEL	913	OPTN	PASS	1742	manta	PE	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.101	-0.213680561	-0.213680561
10	12303027	12303150	LBD_DEL_chr10_1426	N	DEL	DEL	726	OPTN	PASS	123	manta	SR	0.000212585	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.126	-0.199098752	-0.199098752
10	12311567	12312184	LBD_DEL_chr10_1427	N	DEL	DEL	652	OPTN	PASS	617	manta	PE,SR	0	0.000135172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.061	-0.248035525	-0.248035525
10	12324218	12328744	LBD_DEL_chr10_1429	N	DEL	DEL	885	OPTN	PASS	4526	manta	PE,RD	0.000212314	0.000270343	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.246	-0.157723812	-0.157723812
10	12328541	12328810	LBD_DEL_chr10_1430	N	DEL	DEL	224	OPTN	PASS	269	manta,wham	RD,SR	0	0.00041713	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.518	-0.119009955	-0.261981253
10	12339354	12339354	LBD_BND_chr10_325	N	BND	BND	319	OPTN	UNRESOLVED	-1	manta	SR	0	0.000135575	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
10	12342246	12342905	LBD_DUP_chr10_787	N	DUP	DUP	952	OPTN	PASS	659	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.583	0.069864776	0.005545553
10	12345795	12345875	LBD_DEL_chr10_1432	N	DEL	DEL	680	OPTN	PASS	80	manta	SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.808	-0.029290866	-0.029290866
10	12356134	12356137	LBD_INS_chr10_353	N	INS:ME:LINE1	INS:ME:LINE1	575	OPTN	PASS	394	melt	SR	0.000212495	0.000135208	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012355']	7.561	0.344785264	0.344785264
10	12369035	12369904	LBD_DEL_chr10_1433	N	DEL	DEL	779	OPTN	PASS	869	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.741	-0.032188304	-0.225590428
10	12372942	12372946	LBD_INS_chr10_354	N	INS:ME:ALU	INS:ME:ALU	911	OPTN	PASS	272	melt	SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	5.868	0.285199904	0.285199904
10	12373845	12374672	LBD_DEL_chr10_1434	N	DEL	DEL	686	OPTN	PASS	827	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012373']	0.095	-0.217411859	-0.220812787
10	12397044	12401336	LBD_DEL_chr10_1436	N	DEL	DEL	551	OPTN	PASS	4292	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012400', 'GH10J012396']	10.28	0.638175101	0.638175101
10	12411657	12412677	LBD_INV_chr10_2	N	INV	INV	417	OPTN	PASS	1020	manta	PE,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012414']			
10	12473007	12474115	LBD_DEL_chr10_1443	N	DEL	DEL	616	OPTN	PASS	1108	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012473']	1.187	-0.059328754	-0.153449954
10	12506048	12506725	LBD_DEL_chr10_1444	N	DEL	DEL	781	OPTN	PASS	677	manta	PE,SR	0.000212314	0.000135172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.465	0.073481268	-0.205788126
10	12508634	12515688	LBD_DEL_chr10_1445	N	DEL	DEL	567	OPTN	PASS	7054	depth,manta	BAF,PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012514', 'GH10J012515']	3.993	0.119342115	0.119342115
10	12518622	12522363	LBD_DEL_chr10_1447	N	DEL	DEL	750	OPTN	PASS	3741	manta	PE	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.648	-0.036317891	-0.206782152
10	12541517	12541624	LBD_DEL_chr10_1453	N	DEL	DEL	475	OPTN	PASS	107	manta	SR	0.000212404	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012541']	1.331	-0.05141595	-0.131018625
10	12541647	12542125	LBD_DEL_chr10_1454	N	DEL	DEL	429	OPTN	PASS	478	manta	PE,RD,SR	0	0.000135759	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012541']	3.972	0.11759472	0.11759472
10	12541723	12543327	LBD_DUP_chr10_803	N	DUP	DUP	752	OPTN	PASS	1604	manta,wham	PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012541']	7.098	0.248988161	0.248988161
10	12572000	12612000	LBD_DEL_chr10_1460	N	DEL	DEL	999	OPTN	PASS	40000	depth	RD	0	0.000254194	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012609', 'GH10J012603', 'GH10J012608', 'GH10J012607', 'GH10J012601', 'GH10J012599', 'GH10J012593', 'GH10J012595', 'GH10J012591', 'GH10J012592', 'GH10J012584', 'GH10J012587', 'GH10J012586', 'GH10J012588', 'GH10J012585', 'GH10J012579']	14.41	0.747432732	0.747432732
10	12572766	12613123	LBD_CPX_chr10_11	N	CPX	CPX	752	OPTN	PASS	40357	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012609', 'GH10J012603', 'GH10J012608', 'GH10J012607', 'GH10J012601', 'GH10J012599', 'GH10J012593', 'GH10J012595', 'GH10J012591', 'GH10J012592', 'GH10J012584', 'GH10J012587', 'GH10J012586', 'GH10J012588', 'GH10J012585', 'GH10J012579']			
10	12623159	12623159	LBD_BND_chr10_326	N	BND	BND	119	OPTN	UNRESOLVED	-1	manta	PE,SR	0.000217297	0.000274801	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
10	12663098	12664481	LBD_DEL_chr10_1463	N	DEL	DEL	948	OPTN	PASS	1383	manta	PE,SR	0.00254777	0.00175723	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	6.588	0.414010702	0.414010702
10	12680000	12710000	LBD_DEL_chr10_1464	N	DEL	DEL	101	OPTN	PASS	30000	depth	RD	0	0.000241313	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012705', 'GH10J012698', 'GH10J012702', 'GH10J012697', 'GH10J012690', 'GH10J012685']	10.93	0.656279721	0.656279721
10	12681939	12681977	LBD_INS_chr10_360	N	INS:ME:SVA	INS:ME:SVA	313	OPTN	PASS	445	melt	SR	0	0.000135172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	5.093	0.271108442	0.271108442
10	12686889	12690586	LBD_DEL_chr10_1465	N	DEL	DEL	799	OPTN	PASS	3697	manta	PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012690']	7.416	0.498288853	0.498288853
10	12693326	12696536	LBD_DUP_chr10_811	N	DUP	DUP	434	OPTN	PASS	3210	manta	PE,SR	0.000212314	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.786	-0.087807612	-0.087807612
10	12694047	12695860	LBD_DEL_chr10_1473	N	DEL	DEL	813	OPTN	PASS	1813	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.879	-0.026267362	-0.041725389
10	12694196	12694217	LBD_INS_chr10_361	N	INS	INS	250	OPTN	PASS	54	manta	SR	0.00129758	0.00247729	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.692	0.196302404	0.196302404
10	12694313	12694383	LBD_DEL_chr10_1474	N	DEL	DEL	109	OPTN	PASS	70	manta	SR	0.000429738	0.000273523	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.003	-0.489566538	-0.489566538
10	12711729	12713483	LBD_DEL_chr10_1477	N	DEL	DEL	616	OPTN	PASS	1754	manta	PE,RD,SR	0.000424628	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012705']	2.018	-0.020215935	-0.142464491
10	12731402	12731558	LBD_DUP_chr10_812	N	DUP	DUP	627	OPTN	PASS	156	manta	RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.182	0.042975027	-0.00843107
10	12734400	12734400	LBD_BND_chr10_337	N	BND	BND	74	OPTN	UNRESOLVED	-1	manta	PE	0.000643501	0.000411184	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
10	12751124	12751124	LBD_BND_chr10_345	N	BND	BND	182	OPTN	UNRESOLVED	-1	manta	SR	0.000427716	0.000681199	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
10	12761095	12763901	LBD_DEL_chr10_1479	N	DEL	DEL	999	OPTN	PASS	2806	manta	PE,RD,SR	0.000424628	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	2.833	0.020343029	0.020343029
10	12816612	12818464	LBD_DEL_chr10_1482	N	DEL	DEL	593	OPTN	PASS	1852	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.529	-0.117875711	-0.186125215
10	12816862	12817639	LBD_DEL_chr10_1483	N	DEL	DEL	892	OPTN	PASS	777	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.728	-0.032760658	-0.032760658
10	12850815	12852330	LBD_DEL_chr10_1487	N	DEL	DEL	607	OPTN	PASS	1515	manta,wham	PE,RD,SR	0.000636943	0.00027027	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.361	-0.138926704	-0.138926704
10	12856463	12861399	LBD_DEL_chr10_1489	N	DEL	DEL	942	OPTN	PASS	4936	depth,manta,wham	PE,SR	0.000849257	0.000675676	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.516	-0.119245169	-0.171113758
10	12869255	12869317	LBD_DUP_chr10_823	N	DUP	DUP	692	OPTN	PASS	62	wham	SR	0.000212314	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	2.302	-0.003116937	-0.003116937
10	12877809	12906617	LBD_DEL_chr10_1490	N	DEL	DEL	999	OPTN	PASS	28808	depth,manta	BAF,PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012897', 'GH10J012905', 'GH10J012887', 'GH10J012902']	9.46	0.611077645	0.611077645
10	12917646	13036231	LBD_DUP_chr10_831	N	DUP	DUP	999	OPTN	PASS	118585	depth,manta	BAF,PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J013016', 'GH10J013001', 'GH10J012980', 'GH10J012983', 'GH10J012981', 'GH10J012942', 'GH10J012970', 'GH10J012972', 'GH10J012973', 'GH10J012995', 'GH10J012996', 'GH10J012959', 'GH10J012928', 'GH10J012929', 'GH10J012988', 'GH10J012934', 'GH10J012937', 'GH10J012979', 'GH10J012975', 'GH10J012945', 'GH10J012965', 'GH10J012954']	6.389	0.219084514	0.219084514
10	12943151	12955898	LBD_DEL_chr10_1493	N	DEL	DEL	999	OPTN	PASS	12747	depth,manta	PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012945', 'GH10J012954']	1.549	-0.040746381	-0.157998906
10	12946695	12946881	LBD_DEL_chr10_1494	N	DEL	DEL	850	OPTN	PASS	186	manta	SR	0.000212404	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012945']	2.6	0.00670583	0.00670583
10	12948934	12948987	LBD_DEL_chr10_1495	N	DEL	DEL	675	OPTN	PASS	53	manta	SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.048	-0.06816172	-0.079248878
10	12953851	12964889	LBD_DEL_chr10_1496	N	DEL	DEL	999	OPTN	PASS	11038	depth,manta	BAF,PE,RD,SR	0.000212314	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J012959', 'GH10J012954']	3.23	0.052534297	0.052534297
10	12982796	13296901	LBD_DEL_chr10_1498	N	DEL	DEL	999	OPTN	PASS	314105	depth,manta	BAF,PE,RD,SR	0.000212314	0	Exonic	Candidate_gene_overlap	Promoter_overlap	No_non_coding_overlap	['GH10J013098', 'GH10J013094', 'GH10J013096', 'GH10J013104', 'GH10J013091', 'GH10J013087', 'GH10J013113', 'GH10J013089', 'GH10J013120', 'GH10J013075', 'GH10J013115', 'GH10J013117', 'GH10J013118', 'GH10J013074', 'GH10J013054', 'GH10J013144', 'GH10J013058', 'GH10J013060', 'GH10J013065', 'GH10J013138', 'GH10J013146', 'GH10J013049', 'GH10J013151', 'GH10J013046', 'GH10J013160', 'GH10J013038', 'GH10J013016', 'GH10J013001', 'GH10J012983', 'GH10J012995', 'GH10J012996', 'GH10J012988']	36	0.987613289	0.987613289
10	13014269	13019069	LBD_DEL_chr10_1499	N	DEL	DEL	999	OPTN	PASS	4800	depth,manta	PE,RD,SR	0.0123299	0.00921409	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J013016']	8.269	0.557058023	0.557058023
10	13033697	13033697	LBD_BND_chr10_346	N	BND	BND	910	OPTN	UNRESOLVED	44554	manta	PE,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
10	13039618	13039703	LBD_DUP_chr10_834	N	DUP	DUP	900	OPTN	PASS	85	wham	RD,SR	0	0.000135172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	7.813	0.276189724	0.010899903
10	13046707	13046969	LBD_DUP_chr10_836	N	DUP	DUP	455	OPTN	PASS	262	wham	RD,SR	0	0.000137514	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	5.956	0.199452535	0.199452535
10	13111927	13113085	LBD_DEL_chr10_1506	N	DEL	DEL	970	OPTN	PASS	1158	manta	PE,SR	0.000212314	0	Exonic	Candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	['GH10J013113']	10.1	0.632760203	0.632760203
10	13114376	13114832	LBD_DEL_chr10_1507	N	DEL	DEL	312	OPTN	PASS	456	wham	PE,SR	0	0.000135135	Not_exonic	Candidate_gene_overlap	No_promoter_overlap	Non-coding_overlap	No_genehancer_overlap	4.179	0.134966875	0.134966875
10	13114760	13114851	LBD_DEL_chr10_1508	N	DEL	DEL	639	OPTN	PASS	91	manta	SR	0.000212585	0	Not_exonic	Candidate_gene_overlap	No_promoter_overlap	Non-coding_overlap	No_genehancer_overlap	0.003	-0.436362617	-0.456847773
10	13115436	13115499	LBD_DEL_chr10_1512	N	DEL	DEL	330	OPTN	PASS	63	manta	SR	0.000212314	0	Not_exonic	Candidate_gene_overlap	No_promoter_overlap	Non-coding_overlap	No_genehancer_overlap	0.006	-0.372872841	-0.470098079
10	13128479	13129363	LBD_DEL_chr10_1513	N	DEL	DEL	819	OPTN	PASS	884	manta,wham	PE,SR	0.00191164	0.00203142	Not_exonic	Candidate_gene_overlap	No_promoter_overlap	Non-coding_overlap	No_genehancer_overlap	3.454	0.07245786	0.07245786
10	13158487	13158846	LBD_DEL_chr10_1518	N	DEL	DEL	625	OPTN	PASS	359	manta	SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.169	-0.179777301	-0.179777301
10	13165749	13166509	LBD_DEL_chr10_1519	N	DEL	DEL	879	OPTN	PASS	760	manta	PE	0	0.000135245	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.077	-0.231650121	-0.244546372
10	13236232	13274871	LBD_DUP_chr10_844	N	DUP	DUP	999	OPTN	PASS	38639	depth,manta	BAF,PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.324	-0.142186468	-0.212266774
10	13246646	13257367	LBD_DEL_chr10_1524	N	DEL	DEL	999	OPTN	PASS	10721	depth,manta	PE,RD,SR	0.000212404	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.154	-0.186139328	-0.348649341
10	13254756	13255210	LBD_CPX_chr10_12	N	CPX	CPX	894	OPTN	PASS	454	manta	PE,SR	0	0.00027027	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
10	13261203	13273296	LBD_DUP_chr10_846	N	DUP	DUP	999	OPTN	PASS	12093	depth,manta	BAF,PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.961	-0.071897764	-0.071897764
10	13261965	13265409	LBD_DEL_chr10_1525	N	DEL	DEL	898	OPTN	PASS	3444	manta	PE,RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.461	-0.1257556	-0.161330018
10	13265676	13267103	LBD_DEL_chr10_1526	N	DEL	DEL	847	OPTN	PASS	1427	manta,wham	PE,RD,SR	0.000424628	0.000405515	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.442	-0.127951357	-0.127951357
10	13296729	13298441	LBD_DEL_chr10_1530	N	DEL	DEL	682	OPTN	PASS	1712	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	6.292	0.376192818	0.376192818
10	13311413	13313548	LBD_DEL_chr10_1531	N	DEL	DEL	722	OPTN	PASS	2135	manta	PE,SR	0	0.000135172	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.179	-0.176154227	-0.176154227
10	13311975	13312266	LBD_DEL_chr10_1532	N	DEL	DEL	311	OPTN	PASS	291	manta	RD,SR	0.000638298	0.000407609	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.075	-0.233656599	-0.233656599
10	13320262	13322205	LBD_DEL_chr10_1535	N	DEL	DEL	909	OPTN	PASS	1943	manta	PE,RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.099	-0.21489469	-0.21489469
10	13361469	13366613	LBD_DEL_chr10_1537	N	DEL	DEL	59	OPTN	PASS	5144	manta	PE,RD	0	0.00027049	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.089	-0.221669785	-0.221669785
10	13362036	13365583	LBD_DEL_chr10_1539	N	DEL	DEL	812	OPTN	PASS	3547	manta	PE,RD,SR	0	0.00027027	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.09	-0.220722989	-0.220722989
10	13370390	13371039	LBD_DUP_chr10_854	N	DUP	DUP	820	OPTN	PASS	649	manta	PE,RD,SR	0.000424628	0.00027027	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	2.297	-0.003333514	-0.003333514
10	13384112	13385065	LBD_DUP_chr10_857	N	DUP	DUP	561	OPTN	PASS	953	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.491	-0.118753943	-0.118753943
10	13401803	13404597	LBD_DEL_chr10_1543	N	DEL	DEL	828	OPTN	PASS	2794	manta	PE,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.21	0.050633608	0.050633608
10	13407793	13408072	LBD_DEL_chr10_1544	N	DEL	DEL	411	OPTN	PASS	279	manta	SR	0.000212404	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.182	-0.175271406	-0.175271406
10	13432030	13438213	LBD_DEL_chr10_1545	N	DEL	DEL	423	OPTN	PASS	6183	depth,manta	PE,RD,SR	0	0.00027027	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	5.123	0.232276814	0.232276814
10	13433729	13433729	LBD_BND_chr10_356	N	BND	BND	116	OPTN	UNRESOLVED	-1	manta	SR	0.000854336	0.000136129	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
10	13473874	13474185	LBD_DEL_chr10_1547	N	DEL	DEL	971	OPTN	PASS	311	manta	SR	0.000213675	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	5.407	0.264140108	-0.266954656
10	13485038	13485089	LBD_INS_chr10_374	N	INS:ME:ALU	INS:ME:ALU	393	OPTN	PASS	281	melt	SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	8.023	0.366458786	0.366458786
10	13487540	13488666	LBD_DEL_chr10_1548	N	DEL	DEL	916	OPTN	PASS	1126	manta,wham	PE,RD,SR	0.0029724	0.00162206	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	3.554	0.081807579	0.081807579
10	13488617	13488781	LBD_DUP_chr10_861	N	DUP	DUP	456	OPTN	PASS	164	manta	RD,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	0.499	-0.117787874	-0.117787874
10	13522312	13522471	LBD_DEL_chr10_1549	N	DEL	DEL	867	OPTN	PASS	159	manta	SR	0.000424628	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	5.454	0.2695759	-0.198481489
10	13528520	13528520	LBD_BND_chr10_361	N	BND	BND	701	OPTN	UNRESOLVED	-1	manta	SR	0.000212585	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
10	13637041	13641825	LBD_DEL_chr10_1554	N	DEL	DEL	999	OPTN	PASS	4784	depth,manta	PE,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	2.374	-0.004320949	-0.118243963
10	13638066	13638066	LBD_CPX_chr10_13	N	CPX	CPX	710	OPTN	PASS	440	manta	PE,SR	0	0.000135135	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap			
10	13649378	13649432	LBD_DUP_chr10_870	N	DUP	DUP	725	OPTN	PASS	54	wham	RD,SR	0.10961	0.0996636	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	1.482	-0.040398483	-0.137826377
10	13650931	13650982	LBD_DUP_chr10_871	N	DUP	DUP	695	OPTN	PASS	51	wham	RD,SR	0.000212314	0	Not_exonic	No_candidate_gene_overlap	No_promoter_overlap	No_non_coding_overlap	No_genehancer_overlap	2.543	0.007881058	0.007881058
